type,name,barcode,variety,brand,slug,sku,unit,selectedPurchasingUnit,stockLevel,eachUnitQuantity,averageWeightPerUnit,hasShopperNotes,departments,subsAllowed,supportsBothEachAndKgPricing,adId,brandSuggestionId,brandSuggestionName,priceUnitLabel,availabilityStatus,onlineSample,onlineSampleRealProductMapId,isAgeRestricted,isTobaccoProduct,price.originalPrice,price.salePrice,price.savePrice,price.savePercentage,price.canShowSavings,price.hasBonusPoints,price.isClubPrice,price.isSpecial,price.isNew,price.canShowOriginalPrice,price.discount,price.total,price.isTargetedOffer,price.averagePricePerSingleUnit,price.isBoostOffer,price.purchasingUnitPrice,price.orderedPrice,price.isUsingOrderedPrice,price.currentPricingMatchesOrderedPricing,price.extendedListPrice,price.originalAveragePricePerSingleUnit,price.promotionStartDate,price.promotionEndDate,images.small,images.big,quantity.min,quantity.max,quantity.increment,quantity.value,quantity.quantityInOrder,quantity.purchasingQuantityString,size.cupListPrice,size.cupPrice,size.cupMeasure,size.packageType,size.volumeSize,productTag.tagType,productTag.multiBuy,productTag.bonusPoints,productTag.additionalTag.name,productTag.additionalTag.link,productTag.additionalTag.imagePath,productTag.additionalTag.linkTarget,productTag.additionalTag.altText,productTag.targetedOffer,productTag.boostOffer,id,link,positionIndex,headingText,paragraphText,products,image.src,image.alt,mobileImage.src,mobileImage.alt,productTag,content,additionalClassNames,secondaryImage.src,secondaryImage.alt,action.title,action.link,action.underlay,action.class,productTag.multiBuy.quantity,productTag.multiBuy.value,productTag.multiBuy.link,productTag.multiBuy.multiCupValue,productTag.additionalTag
Product,no way! jelly bar raspberry,9356256002178,raspberry,no way!,no-way-jelly-bar-raspberry,199213,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.95,5.95,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/199213.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/199213.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,9.92,9.92,100g,,60g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,barker's fruit preserve raspberry squeezy,9414732218427,raspberry squeezy,barker's,barker-s-fruit-preserve-raspberry-squeezy,6073556,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.0,6.0,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6073556.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6073556.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.07,2.07,100g,,290g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,ceres organics pulled jackfruit ,9421035971973,,ceres organics,ceres-organics-pulled-jackfruit,453283,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,4.4,3.89,0.51,0.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/453283.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/453283.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.1,0.97,100g,,400g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,queen baking additives vanilla extract no alcohol,9300641005176,vanilla extract no alcohol,queen,queen-baking-additives-vanilla-extract-no-alcohol,953871,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,9.5,9.5,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/953871.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/953871.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.95,0.95,10mL,,100mL,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,ybarra olive oil extra virgin,48327203520,extra virgin,ybarra,ybarra-olive-oil-extra-virgin,6014650,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,16.0,8.99,7.01,40.0,True,False,True,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6014650.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6014650.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.2,1.8,100mL,,500mL,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,the happy snack company roasted chickpeas crunch mix texas bbq,9318471001565,crunch mix texas bbq,the happy snack company,the-happy-snack-company-roasted-chickpeas-crunch-mix-texas-bbq,6069915,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.25,6.25,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6069915.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6069915.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.17,4.17,100g,,150g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,dollar sweets baking decorations barbie sprinkles,9310331478050,barbie sprinkles,dollar sweets,dollar-sweets-baking-decorations-barbie-sprinkles,962006,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,8.0,8.0,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/962006.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/962006.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.16,5.16,100g,,155g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cassia at home curry sauce korma,9421906486025,korma,cassia at home,cassia-at-home-curry-sauce-korma,6073602,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,12.99,9.99,3.0,20.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6073602.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6073602.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.6,2.0,100mL,,500mL,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,munchh! snack bar skinny dark choc raspberry,9415559052560,skinny dark choc raspberry,munchh!,munchh-snack-bar-skinny-dark-choc-raspberry,6079089,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.5,2.0,0.5,20.0,True,False,True,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6079089.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6079089.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,8.33,6.67,100g,,30g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,qetoe noodles low carb,9357392000073,low carb,qetoe,qetoe-noodles-low-carb,6074353,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.5,7.5,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6074353.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6074353.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.0,3.0,100g,,250g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,pure delish cereal nut crunch raspberry & coconut,9420000253281,nut crunch raspberry & coconut,pure delish,pure-delish-cereal-nut-crunch-raspberry-coconut,278030,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,15.69,15.69,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/278030.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/278030.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.18,4.18,100g,,375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,toblerone chocolate crispy caramel,9300617313359,crispy caramel,toblerone,toblerone-chocolate-crispy-caramel,6074158,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Out of Stock,,0.0,False,False,20.0,9.99,10.01,50.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6074158.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6074158.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.88,2.94,100g,,340g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,queen baking decorations letters & numbers,9300641005459,letters & numbers,queen,queen-baking-decorations-letters-numbers,6029511,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.5,5.5,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6029511.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6029511.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,9.48,9.48,100g,,58g 104pack,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,humara dubai spread hazelnut bueno sweet,9413000135602,hazelnut bueno sweet,humara,humara-dubai-spread-hazelnut-bueno-sweet,6080003,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,8.99,8.99,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6080003.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6080003.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.57,2.57,100g,,350g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,john west tuna slices yellowfin smoked,5000171030153,slices yellowfin smoked,john west,john-west-tuna-slices-yellowfin-smoked,98520,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Low Stock,,0.0,False,False,4.29,3.79,0.5,0.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/98520.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/98520.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,34.32,30.32,1kg,single serve,125g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,dollar sweets baking decorations vanilla frosting,9310331475769,vanilla frosting,dollar sweets,dollar-sweets-baking-decorations-vanilla-frosting,109926,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.5,7.5,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/109926.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/109926.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.79,1.79,100g,,420g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,vimto soft drink fizzy,5010438007095,fizzy,vimto,vimto-soft-drink-fizzy,745042,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.0,3.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/745042.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/745042.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,0.91,0.91,100mL,,330mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,eclipse instant whole milk powder ,9419023251626,,eclipse,eclipse-instant-whole-milk-powder,6078293,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,14.4,14.4,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6078293.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6078293.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.44,1.44,100g,,1kg,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,genevieves greek dressing ,9421902728846,,genevieves,genevieves-greek-dressing,481222,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Out of Stock,,0.0,False,False,9.49,9.49,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/481222.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/481222.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.87,3.87,100g,pouch,245g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cupido chocolas chocolate curls hazelnut,5400265042992,hazelnut,cupido chocolas,cupido-chocolas-chocolate-curls-hazelnut,701045,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,10.5,10.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/701045.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/701045.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,8.4,8.4,100g,,125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,pure delish granola wellbeing manuka honey,9420000253595,wellbeing manuka honey,pure delish,pure-delish-granola-wellbeing-manuka-honey,317478,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,17.59,17.59,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/317478.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/317478.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.03,5.03,100g,,350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,noshu bake mixes low carb triple choc cookie,9351777002423,low carb triple choc cookie,noshu,noshu-bake-mixes-low-carb-triple-choc-cookie,6057336,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,9.0,7.9,1.1,0.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6057336.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6057336.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,3.0,2.63,100g,,300g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,lee kum kee stir-fry sauce vegetarian,78895152548,vegetarian,lee kum kee,lee-kum-kee-stir-fry-sauce-vegetarian,6006017,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.69,5.69,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6006017.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6006017.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.23,2.23,100g,,255g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,pic's peanut butter chilli,9421904667877,chilli,pic's,pic-s-peanut-butter-chilli,6078433,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.79,5.99,1.8,20.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6078433.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6078433.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.69,2.07,100g,,290g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,dj & a savoury snack veggie crisps,9345544000279,veggie crisps,dj & a,dj-a-savoury-snack-veggie-crisps,112725,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.49,5.1,1.39,20.0,True,False,False,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/112725.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/112725.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,7.21,5.67,100g,,90g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,manuka doctor manuka honey umf 6+,9421904874756,umf 6+,manuka doctor,manuka-doctor-manuka-honey-umf-6-,493645,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,14.2,13.5,0.7,0.0,True,False,True,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/493645.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/493645.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.73,4.5,100g,,300g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,best of the bone broth concentrate original,9361410000051,concentrate original,best of the bone,best-of-the-bone-broth-concentrate-original,128468,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Low Stock,,0.0,False,False,47.99,47.99,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/128468.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/128468.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,12.31,12.31,100g,,390g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,nestlé kit kat chocolate bar neapolitan,9300605157682,neapolitan,nestlé kit kat,nestl-kit-kat-chocolate-bar-neapolitan,12386,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,Out of Stock,,0.0,False,False,2.79,2.79,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/12386.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/12386.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,6.64,6.64,100g,,42g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,market lane berry topper berry coconut,9400597062077,berry coconut,market lane,market-lane-berry-topper-berry-coconut,334170,Kg,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,29.0,29.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/334170.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/334170.jpg?impolicy=wowcdxwbjbx&w=200&h=200,0.1,100.0,0.05,,,,2.9,2.9,100g,,per kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,bumper bar muesli slice wildberry,94130140,wildberry,bumper bar,bumper-bar-muesli-slice-wildberry,268452,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.7,2.99,0.71,0.0,True,False,True,True,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/268452.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/268452.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.93,3.99,100g,,80g,IsClubPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,fantastic delites crinkle cut snacks sweet chilli & sour cream,9310155003223,sweet chilli & sour cream,fantastic,fantastic-delites-crinkle-cut-snacks-sweet-chilli-sour-cream,301085,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,2.39,1.7,0.69,25.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/301085.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/301085.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.39,1.7,100g,,100g,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,cassia at home curry sauce makhani,9421906486001,makhani,cassia at home,cassia-at-home-curry-sauce-makhani,6073228,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,12.99,9.99,3.0,20.0,True,False,False,True,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6073228.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6073228.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.6,2.0,100mL,,500mL,IsSpecial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,yes chef seaweed chips wasabi,8800267010192,wasabi,yes chef,yes-chef-seaweed-chips-wasabi,6070454,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,5.0,5.0,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6070454.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6070454.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,16.67,16.67,100g,,30g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,sobhna's curry paste authentic hot plant based,9421907319025,authentic hot plant based,sobhna's,sobhna-s-curry-paste-authentic-hot-plant-based,254354,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,11.0,11.0,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/254354.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/254354.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,6.11,6.11,100g,jar,180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,tom & luke snack balls protein peanut brownie,9421021173862,protein peanut brownie,tom & luke,tom-luke-snack-balls-protein-peanut-brownie,6069821,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,7.0,7.0,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6069821.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6069821.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,5.3,5.3,100g,,132g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,arataki honey hot chilli,9414015000817,hot chilli,arataki,arataki-honey-hot-chilli,6080145,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,13.75,13.75,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6080145.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6080145.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,2.75,2.75,100g,,500g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,woolworths steamed rice golden medely,9400597053860,golden medely,woolworths,woolworths-steamed-rice-golden-medely,389999,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,3.5,3.5,0.0,0.0,True,False,False,False,False,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/389999.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/389999.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.4,1.4,100g,,250g,Other,,,Countdown's Own,/shop/productgroup/80842,/Content/PromotionTags/F24_Own_brand.png,_self,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,barker's jam new zealand blackcurrant,9414732209555,new zealand blackcurrant,barker's,barker-s-jam-new-zealand-blackcurrant,269883,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,6.79,6.79,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/269883.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/269883.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,1.94,1.94,100g,jar,350g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,qetoe spaghetti low carb,9357392000004,low carb,qetoe,qetoe-spaghetti-low-carb,6074342,Each,,3.0,,,,"[{'id': 7, 'name': 'Pantry'}]",False,False,,,,,In Stock,,0.0,False,False,8.0,8.0,0.0,0.0,True,False,False,False,True,True,,,False,,False,,,False,,,,,,https://assets.woolworths.com.au/images/2010/6074342.jpg?impolicy=wowcdxwbjbx&w=65&h=65,https://assets.woolworths.com.au/images/2010/6074342.jpg?impolicy=wowcdxwbjbx&w=200&h=200,1.0,36.0,1.0,,,,4.0,4.0,100g,,200g,IsNew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
